'NOFACTURA','FECHA','NOVENTA','RFCCLIENTE'
11265,02/01/12,395036,'GOMF700526G18'
11266,19/08/10,106199,'CAZH450419Z37'
11267,19/06/16,436721,'GAPI910809G49'
11268,20/10/15,230998,'DEHM651030D28'
11269,28/09/11,361524,'MABD741224M18'
11270,15/08/15,89070,'ORSA961025ORS'
11271,22/10/14,87938,'RUCM081115R39'
11272,21/12/12,234321,'DOSJ421026S33'
11273,13/09/12,348625,'VAQL860818VAQ'
11274,14/08/10,382865,'SAMG841113M17'
11275,21/07/11,67516,'DIND691103N53'
11276,27/06/11,12407,'SOHA560528H8'
11277,06/12/11,149651,'MORR850219M6'
11278,17/05/14,530893,'GADG661127D44'
11279,03/11/15,258356,'OLLL800812L10'
11280,11/10/13,11006,'DOVS690625D8'
11281,09/12/15,57588,'DOHE900403D25'
11282,09/01/17,323263,'MOMS741016M26'
11283,04/05/15,125726,'ESPN840706E59'
11284,31/05/10,240308,'CADA811220C4'
11285,27/01/17,388874,'SUVF750815V42'
11286,17/09/10,280917,'ORER031109O33'
11287,08/12/11,180409,'FUPS951008FUP'
11288,27/10/15,276483,'DEDT090512D20'
11289,26/05/14,288877,'CAMS950127CAM'
11290,16/02/17,469251,'GOJV790827G17'
11291,09/11/16,18264,'QURJ931127Q11'
11292,07/10/11,304632,'ORSE560901S11'
11293,19/04/14,58837,'POCM750927P4'
11294,29/07/12,255720,'DORA010813D3'
11295,10/11/14,165434,'FEGA860610G9'
11296,03/04/16,299196,'LUHD690201H38'
11297,02/12/16,311026,'FRGJ770904F13'
11298,16/11/11,156809,'GUCM771009G41'
11299,14/05/11,351740,'SAGJ731012S22'
11300,16/05/12,14498,'GIVA990623GIV'
11301,20/08/13,444857,'IGMS520215M31'
11302,03/03/13,432176,'PRAI860829P22'
11303,12/02/11,911,'GODM990924GOD'
11304,14/11/11,338608,'UBLJ040527U2'
11305,04/12/11,418699,'ARBI780815B36'
11306,11/02/11,310284,'COLP870311L0'
11307,07/10/10,124063,'RUSA710828R4'
11308,30/08/10,417648,'JIPM960811JIP'
11309,03/12/14,557214,'PILA801017P28'
11310,14/10/12,272302,'MOSE930520M56'
11311,27/12/14,30432,'GUYS720530Y40'
11312,05/03/11,386057,'PAPL750626P46'
11313,25/04/14,123810,'AGCJ410630C32'
11314,14/03/14,352933,'PRMM810819P44'
11315,01/02/11,367079,'MOFB620426F30'
11316,27/10/13,482651,'ZUHM660827Z41'
11317,04/05/10,390832,'PICA760816P40'
11318,07/11/14,417812,'ALSA511121S7'
11319,12/09/10,242976,'CRVA890315V34'
11320,16/08/11,536301,'MAVJ680609MAV'
11321,27/12/16,326629,'CONL570812N9'
11322,17/12/13,344256,'GADG531019D21'
11323,19/04/13,58459,'CEPC720719P44'
11324,05/03/17,361074,'CASA851123CAS'
11325,17/02/10,523859,'VERE490528R39'
11326,10/01/10,399864,'DIDA510809D52'
11327,14/01/14,13797,'GOBC920818G17'
11328,22/12/15,306207,'QUAV860403Q6'
11329,21/03/11,63829,'MOGP051030M53'
11330,23/12/11,457927,'SAPF600316P36'
11331,12/04/12,1942,'FER850516FER'
11332,17/02/16,266062,'FEME720220F20'
11333,29/08/11,276692,'SAGE960115S25'
11334,18/03/15,561150,'GOGL041129G26'
11335,27/07/11,127022,'MOND650212M27'
11336,28/03/12,30234,'RAGA700521G23'
11337,12/04/14,4150,'HERC860122H57'
11338,24/10/11,388039,'DISM841108D25'
11339,16/10/16,314078,'RES840925BDF'
11340,12/03/14,333399,'ALCJ760414C59'
11341,13/02/16,269166,'BAGF800711B10'
11342,03/04/11,81003,'JIPB890302J5'
11343,28/11/13,335943,'OLAC641107O54'
11344,06/11/12,271570,'ESSI831029ESS'
11345,26/05/13,261641,'VERJ640820R36'
11346,10/08/15,560664,'GUPI891012P39'
11347,28/12/11,347075,'MORE781129MOR'
11348,13/08/13,310452,'ALRA920404A8'
11349,15/03/11,207103,'AGMN930913A45'
11350,06/03/14,413398,'GOME880830G17'
11351,12/09/14,300441,'PESE610310P2'
11352,09/01/15,475384,'ALRA890915R58'
11353,27/09/14,86046,'GUMA470423M20'
11354,11/01/10,306314,'ROLL640404L31'
11355,22/07/15,259313,'LOHA050921L46'
11356,17/11/12,318812,'DISM650702D20'
11357,01/08/12,79611,'IGBJ570430B33'
11358,18/03/15,96948,'GUFI640509GUF'
11359,12/11/15,501065,'CRQD850109C31'
11360,12/09/13,369386,'ALLB821019L18'
11361,31/12/14,500945,'RUMB820416R31'
11362,06/08/16,222099,'HEHL921115H41'
11363,22/12/12,239737,'MONA090712MON'
11364,16/05/15,371438,'ORSS590927S15'
11365,20/02/15,209754,'MOPL480514P43'
11366,13/03/12,531425,'SAFK031108S18'
11367,09/09/12,304701,'JIMF910625J36'
11368,07/03/10,408865,'CAGG661026C25'
11369,21/08/12,165921,'PAAM800316P35'
11370,02/01/14,52300,'ALAR820802A45'
11371,10/09/13,151941,'MANA910115M25'
11372,14/01/11,116231,'GOAJ680227A25'
11373,09/06/12,322663,'SODV621116S5'
11374,17/05/16,305557,'FEMP681127M28'
11375,15/11/10,520840,'PANA640722P15'
11376,24/03/10,519488,'ROMF691103M5'
11377,26/12/12,403494,'OME061126YCH'
11378,05/10/11,292152,'MACJ631023M8'
11379,14/03/15,41791,'ANMA720612M33'
11380,25/02/17,322576,'BAMO911020B36'
11381,08/07/10,47969,'DECD780311D8'
11382,17/07/10,512063,'ALMS860506A13'
11383,21/10/10,290716,'RAGM880306R35'
11384,03/12/10,452263,'QUFC640305F34'
9804,01/02/12,175488,'ARBM991016A15'
9805,30/11/13,430686,'DORL860519D50'
9806,20/06/12,562125,'HIVJ931231H54'
9807,21/10/14,134018,'COPU490405P25'
9808,01/07/14,547496,'ULFI820526U15'
9809,21/08/14,397880,'SAMA720927S27'
9810,29/04/16,192326,'MAII060313M27'
9811,23/10/16,91314,'RUBO610816B55'
9812,30/06/15,206365,'DENI100921DEN'
9813,31/05/14,46130,'CAAE871004C23'
9814,01/12/11,474993,'IGCU760823I58'
9815,26/06/14,318797,'CRLN770202C43'
9816,02/11/13,105685,'NUPL740208N28'
9817,18/03/14,93379,'QULE000918Q27'
9818,15/11/10,563344,'VEGE490115G26'
9819,28/07/16,231682,'PECG410208C45'
9820,14/02/10,475898,'MIVM800420M56'
9821,06/03/12,197909,'SASM930224S18'
9822,22/11/10,265728,'COAD960606C30'
9823,31/05/11,191820,'PEME610821M49'
9824,02/06/13,19504,'LEGC771106G46'
9825,10/09/16,131088,'FURA740913F10'
9826,20/10/16,66204,'PADA661116D42'
9827,17/10/12,174536,'SAVU460816V7'
9828,13/01/16,449576,'BORO700604R16'
9829,28/09/11,399949,'MAMJ750522M37'
9830,11/07/12,295919,'GUMF691225M43'
9831,20/05/14,248290,'VARL050710V4'
9832,05/03/13,457337,'GOMH420715M25'
9833,22/08/16,67716,'SACJ680413C1'
9834,06/05/16,65307,'SACG660920S33'
9835,17/04/11,183252,'MOSE620315M47'
9836,17/03/13,93220,'ZUGM091107Z38'
9837,30/06/14,225761,'DUFE650927F31'
9838,04/08/15,97687,'NUMM960629N11'
9839,02/12/10,385363,'VABM801006B31'
9840,24/10/14,83721,'PRVO850111V12'
9841,01/07/11,490152,'ARGD880726A26'
9842,02/12/16,513742,'BLA931104ENG'
9843,10/07/12,319642,'GOCN770126C45'
9844,13/09/14,357517,'GAGA610326G58'
9845,09/10/15,72837,'FUCM930821F4'
9846,03/02/10,448442,'DEGE911129D5'
9847,01/12/15,529546,'GISE871113S36'
9848,15/05/13,137047,'ORSJ641114S54'
9849,29/12/13,481018,'MACM900512M26'
9850,05/01/17,234340,'DEL891120ZQP'
9851,11/10/11,528957,'ANCD670911A10'
9852,29/10/15,209256,'NIDM411127D44'
9853,21/10/16,132881,'MOSM030418M25'
9854,27/07/11,232272,'GORA090113G3'
9855,09/09/16,419219,'AGMC920308A17'
9856,10/10/14,341087,'ARGD880210ARG'
9857,12/03/17,492252,'NAHE690428N15'
9858,11/09/11,108627,'PAGM670404P44'
9859,26/05/16,66827,'VALL980923VAL'
9860,13/03/15,562968,'LUAJ700203L41'
9861,30/05/15,121363,'DEHM840703DEH'
9862,27/03/11,542307,'MADB680702D45'
9863,19/11/12,103121,'GUNE740612G57'
9864,04/09/13,465291,'VISA450429S13'
9865,11/08/11,173788,'CAHB830321C26'
9866,04/04/17,547119,'PESE881105P32'
9867,15/09/10,233623,'BADE970621B19'
9868,07/07/16,530524,'MASE930710M11'
9869,16/05/11,532522,'FEGI890328F0'
9870,05/10/16,89912,'ROAF680227A24'
9871,06/08/15,176375,'MAJS020202M30'
9872,23/07/15,398668,'BLMH520316M51'
9873,12/06/11,422441,'GAPI890121G25'
9874,13/09/11,147172,'MOHE501230H26'
9875,13/09/14,95767,'MALE740525L37'
9876,17/11/14,48378,'GULJ880216G7'
9877,19/03/10,251106,'ALGO671123G30'
9878,14/01/17,396695,'IGIJ900221I14'
9879,06/04/15,180058,'BRRA690922R55'
9880,26/04/16,433618,'NERY921108N37'
9881,23/09/13,292665,'RORA631014R39'
9882,19/11/10,475339,'CAGW040214CAG'
9883,27/01/11,434597,'GUSC830308S21'
9884,02/11/12,377981,'ROY991010DZA'
9885,09/06/14,245291,'GUFA950304GUF'
9886,10/10/10,453187,'REGE890315R36'
9887,11/07/10,315241,'SACJ421229C49'
9888,30/12/14,320877,'NALI800416L40'
9889,04/01/12,60125,'VAMM620718M50'
9890,22/11/13,423563,'BAVA730212B38'
9891,05/11/13,266295,'DORL440828R12'
9892,20/08/14,543620,'UBPN910527U45'
9893,21/10/14,288213,'FEVC650416V41'
9894,13/08/16,554768,'VAII840620I50'
9895,09/08/15,145899,'PAPM740701P36'
9896,28/05/13,513846,'PALJ030807P40'
9897,12/04/13,210331,'TIE670212TIE'
9898,08/01/10,25161,'GOMF750921G25'
9899,12/12/11,267429,'HIMI760717M40'
9900,17/11/13,398662,'GUBM480326B4'
9901,30/06/10,202019,'DOMJ470928M52'
9902,26/02/16,196896,'CACU620708C21'
9903,18/12/14,331838,'HECY650911C51'
9904,07/01/12,540537,'MAPA561014P18'
9905,31/12/14,71162,'SOMO791117S46'
9906,06/09/14,282072,'LOGM701004L11'
9907,13/08/16,330671,'CAJA540817J50'
9908,02/04/13,463105,'NEGJ480304G15'
9909,23/03/13,75919,'CAVN650217V58'
9910,23/07/13,490818,'DEBO871228B29'
9911,09/10/11,125875,'MAMB781213M11'
9912,16/04/15,372613,'MAVM041030M49'
9913,04/04/11,123406,'ALHM650220H33'
9914,11/07/14,259501,'CORY610619R41'
9915,06/12/10,192620,'SAAC481003A10'
9916,07/12/11,322803,'ORLO810227L54'
9917,29/07/16,161655,'VICC830527C43'
9918,26/12/15,16127,'SAAM561007A10'
9919,29/06/12,320665,'PECM450705C23'
9920,08/06/10,430561,'ORSM010929O45'
9921,12/08/14,141084,'GUON000318G59'
9922,05/02/10,523589,'MAFJ960408M21'
9923,25/10/14,261620,'VIOG890815O51'
9924,06/04/11,29895,'BEGA030423B23'
9925,25/03/12,185154,'VARR870518V48'
9926,31/12/13,109665,'FRSD090224FRS'
9927,03/09/11,135981,'BRAE760208BRA'
9928,13/11/11,206885,'VICB670509V35'
9929,06/06/13,355012,'SAPE840209P12'
9930,10/07/14,307325,'GACN651221G26'
9931,03/03/12,230164,'AGME460918M44'
9932,27/01/17,282598,'REVJ690510R45'
9933,20/07/15,133947,'CACK870415C33'
9934,18/03/10,67830,'MIMF820707M36'
9935,28/06/12,122709,'PAVD870313P19'
9936,21/07/12,166679,'ORPV051028O17'
9937,29/09/10,114653,'BODP691211D36'
9938,22/06/10,324885,'ALJL450729J8'
9939,26/01/17,558823,'MELA860815L22'
9940,12/11/14,214795,'ALMR800714A21'
9941,18/02/14,146286,'SANJ680324S24'
9942,15/05/16,126890,'SOCE470102C35'
9943,31/12/10,102588,'URLE671122L14'
9944,05/02/13,389204,'DOPJ890825D17'
9945,11/11/15,57429,'BURA630411R33'
9946,09/03/12,2578,'CRLA050204C14'
9947,08/02/15,303649,'MOFN621106F20'
9948,17/08/15,38633,'SAGP840223S47'
9949,27/01/10,23146,'FUMR010709F12'
9950,26/12/15,397669,'VEMJ730717V44'
9951,15/01/14,238157,'GODT480727D16'
9952,23/06/16,3428,'ORPB470725P4'
9953,22/07/16,124582,'MODE000712M58'
9954,01/06/14,216389,'NAFA880905N4'
9955,02/01/16,125742,'GAMS810427M33'
9956,02/03/16,61128,'TIE871114TIE'
9957,25/06/14,553668,'GUUO820714U5'
9958,27/06/16,329454,'MACL450823C28'
9959,26/03/15,179558,'SAGE660616S37'
9960,03/11/16,225638,'LUCJ600510L29'
9961,23/11/10,2623,'MODE630512M45'
9962,27/10/12,181210,'GUMM690612G27'
9963,26/03/14,24916,'SOAN790219A43'
9964,07/04/15,352474,'SOSJ500512S23'
9965,10/08/10,399565,'BAPE640417P23'
9966,31/07/14,192857,'SARI750621R3'
9967,01/06/16,41165,'CORM660924C52'
9968,20/03/12,46361,'CAAM990803C24'
9969,07/06/12,158732,'PIDJ730316D41'
9970,17/08/12,464324,'SUDE031103S4'
9971,19/11/12,389383,'GICE701024G29'
9972,26/11/12,172208,'ALAG751117A13'
9973,01/02/15,290758,'CADT000322CAD'
9974,29/11/15,515107,'VIIR660330I38'
9975,14/10/14,544679,'REFA700308F52'
9976,13/03/16,232387,'AGMS830618M33'
9977,08/08/14,27701,'ORCA620318C16'
9978,16/09/12,195250,'RUAJ040525R35'
9979,22/06/13,428886,'DEJC540721J55'
9980,30/06/15,503433,'ARRL080620ARR'
9981,05/02/17,563183,'JIDF960222J7'
9982,13/05/13,13294,'ALAP411005A29'
9983,13/04/15,527189,'URDN611022D33'
9984,27/08/12,402111,'PAMA600222P38'
9985,23/05/14,117149,'ALSM851005ALS'
9986,15/09/10,182116,'SORA680504R43'
9987,05/12/16,255896,'DOSG840625S37'
9988,23/12/12,505121,'MAVA491106V11'
9989,13/02/16,224688,'LUCM980727L16'
9990,07/02/10,249134,'DICF610116C40'
9991,29/12/12,412783,'ARVM640507V19'
9992,31/07/14,319914,'OLJL031125O56'
9993,16/09/15,145725,'URDJ891231D37'
9994,16/04/15,15063,'SASA730304S33'
9995,26/10/16,149102,'CAMR550312M42'
9996,09/03/11,138812,'PEMM730704M40'
9997,31/05/13,15964,'VEZR640510V5'
10786,17/09/10,405574,'GUPE731111G23'
10787,01/01/16,45399,'MEHF560514H24'
10788,21/03/13,310254,'CAAA880515A37'
10789,27/10/16,535931,'RAMI670218R48'
10790,27/05/10,352892,'VIFM580622F8'
10791,28/09/11,297942,'LOPM800519P16'
10792,25/02/12,533396,'SAL791023SAL'
10793,10/02/13,262001,'VIVN410707V6'
9198,07/05/16,198030,'POSD721128S52'
9199,24/05/13,209200,'QUAI901215QUA'
9200,01/07/14,452640,'CADR660920C28'
9201,30/09/16,140945,'MARA490318R37'
9202,12/09/15,309069,'PACB440701C1'
9203,22/10/16,203800,'NAIL010929N24'
9204,22/01/13,37765,'DEMM600314M59'
9205,31/10/10,144703,'HISL621116S46'
9206,31/10/13,147911,'ESPY610625E24'
9207,30/03/17,348780,'CAFF661102F17'
9208,26/02/15,137976,'GOFA940912G8'
9209,25/12/13,205804,'DICG491120C25'
9210,20/11/16,182809,'SODE931208S28'
9211,15/05/12,208257,'ALMY770712M25'
9212,31/07/12,393079,'VEMA690911V40'
9213,16/02/17,365152,'GOAA900925G9'
9214,23/07/13,1846,'ALNG800719ALN'
9215,25/08/16,230991,'DOLL901125D41'
9216,01/08/15,162706,'ROVN600615ROV'
9217,30/09/15,474309,'MEEA630509E36'
9218,01/06/16,163527,'LEMM900304M35'
9219,07/03/13,429286,'PECR450904C42'
9220,04/04/11,480726,'RUAA620318R55'
9221,23/11/15,147590,'ARJJ911009A12'
9222,16/12/11,296775,'HEBM871107HEB'
9223,23/07/15,396897,'CACT451002C44'
9224,11/07/13,493898,'VIFE450322F30'
9225,28/05/15,438629,'VEPU781012P17'
9226,27/01/10,470239,'IGDM661129I28'
9227,09/12/10,32476,'RODL681013D1'
9228,09/05/12,56903,'GAME750223M20'
9229,30/09/14,46395,'BORG690115B35'
9230,06/10/10,181452,'FRMJ670312M51'
9231,12/05/11,67228,'IZFM060327IZF'
9232,03/04/11,110128,'CABL660219B18'
9233,28/05/10,386283,'GUDA800923D44'
9234,06/11/10,468539,'REFA490614F2'
9235,04/11/10,72326,'PAAL860824P22'
9236,26/10/10,361098,'OLMA840306OLM'
9237,11/04/16,23586,'ROFM701106R32'
9238,24/10/10,184153,'ALSC891224A33'
9239,21/01/13,352565,'CRUA831023CRU'
9240,10/04/10,335294,'GOCM680303C5'
9241,25/06/10,203159,'CADA580613D25'
9242,01/09/14,199252,'HEVS691107V33'
9243,15/04/14,491695,'SAVL851216V39'
9244,15/03/13,109524,'JOME720907JOM'
9245,28/10/16,268046,'MAMM531012M20'
9246,19/10/14,16730,'BAMJ870731M30'
9247,20/05/10,191868,'ABMS780915ABM'
9248,10/04/12,274209,'VEGE480720G43'
9249,25/03/11,544067,'GASF891013G30'
9250,01/07/12,349570,'ROAF641122R43'
9251,09/11/16,558713,'GUVC630919V29'
9252,01/12/10,373770,'MAPH600501M57'
9253,24/08/12,66251,'SAFF050217SAF'
9254,01/12/13,30764,'URCA860505U13'
9255,28/06/14,542997,'POSC900502P46'
9256,03/05/13,429343,'PEVL791020V30'
9257,30/12/15,242588,'FLLH610803L49'
9258,05/11/15,469510,'PIGE901125P33'
9259,17/01/10,468264,'VIFS730408V53'
9260,25/05/15,392232,'MOMJ640313M25'
9261,11/05/15,349520,'CAAG741002C17'
9262,21/10/16,68911,'FRRC641130R18'
9263,26/11/11,105480,'PRMS721204M32'
9264,23/04/15,485020,'SOSJ690110S36'
9265,15/04/15,527278,'COCN821105COC'
9266,19/01/12,235311,'PALG661004P53'
9267,15/06/13,455761,'RAAV690904R44'
9268,25/08/10,130355,'SANA410725N21'
9269,18/01/16,437215,'DIVC640821V34'
9270,27/08/12,240480,'ORGM570530G52'
9271,10/06/11,74568,'PIVE680316V57'
9272,17/09/12,202691,'DECY720913C6'
9273,24/03/13,442556,'FUVJ450708V58'
9274,05/01/12,181334,'LOAA750619L18'
9275,21/01/17,387399,'ULGM690610G45'
9276,20/01/13,457367,'RAVF810510R18'
9277,16/10/12,78752,'GAPA870923G40'
9278,03/05/15,211996,'DIHM570906H19'
9279,18/02/12,452966,'BOPG970110B52'
9280,17/09/13,513193,'FLMA000601F41'
9281,10/02/10,329435,'ORNM650207N0'
9282,21/07/10,359669,'ORGJ071121O31'
9283,07/07/10,335898,'PIPM780527P47'
9284,20/04/14,325551,'LOCE621129C27'
9285,29/04/10,382301,'LOGP920504LOG'
9286,15/06/12,384161,'RUBA750515R53'
9287,23/02/14,397173,'MARA660227R12'
9288,12/09/14,103250,'FISV990505FIS'
9289,29/08/10,251426,'FEFE530403F26'
9290,11/07/12,412337,'HEBJ640812B29'
9291,17/12/12,534425,'SACG680620S14'
9292,16/03/13,388399,'ROOM950826R47'
9293,31/05/12,100225,'HIJO690913J36'
9294,17/08/14,226122,'URGC560414G43'
9295,23/01/10,110459,'CRRL880818C15'
9296,23/03/12,42525,'GARL990911GAR'
9297,14/07/11,64578,'BOMF501113M55'
9298,10/05/14,379753,'ORSP770216ORS'
9299,13/01/15,101666,'MOFM700924M19'
9300,16/03/16,155694,'GARI650531R42'
9301,14/05/16,450123,'PRE990413ZEY'
9302,25/03/14,204191,'MAAN590208A36'
9303,04/11/14,65410,'MAVP830207M48'
9304,24/10/12,106874,'SAAH050612S4'
9305,05/07/11,371142,'MAPP070707M31'
9306,24/12/11,196160,'NEAP610510N54'
9307,04/06/15,239040,'CAS930712JPA'
9308,18/08/15,298674,'CECR751027C20'
9309,11/06/10,421226,'IZCR600323C23'
9310,02/02/13,383050,'MOAU760802A38'
9311,09/04/13,349716,'GOSM690214S40'
9312,24/05/13,272628,'DEBE560904B17'
9313,04/07/16,25704,'ROMD640208R1'
9314,27/11/15,543822,'MOMI840319M15'
9315,20/04/12,276161,'ZUMM740816M44'
9316,26/06/10,320840,'PICJ080205P49'
9317,24/02/10,286722,'FAR611007FAR'
9318,19/02/15,54211,'PIQ770912PIQ'
9319,20/10/12,364545,'COSJ610726C27'
9320,23/06/10,88450,'SYS081118FUC'
9321,27/12/12,226215,'MORA740822R34'
9322,27/10/13,40859,'PAGJ550709G48'
9323,24/04/11,243119,'ALSE600803A31'
9324,02/02/15,36158,'RES850520TOE'
9325,02/06/12,303259,'SIRD520823R33'
9326,22/12/12,521053,'DOVA850921D42'
9327,23/10/11,270541,'ROVT810206R26'
9328,28/04/15,356519,'UBFP100502U25'
9329,04/06/11,182426,'DOCJ631020D29'
9330,29/05/13,142472,'CABS650713B2'
9331,31/08/14,463708,'SAVE050905S22'
9332,17/09/14,474750,'MADP620424D43'
9333,07/02/15,160642,'LISM491010S46'
9334,01/04/11,63553,'BRMD030621B30'
9335,03/12/13,456861,'GUPS670327G12'
9336,22/03/15,207400,'YEEP700322Y3'
9337,30/07/11,164648,'COFF741119C17'
9338,01/05/15,94874,'SOBI020108S53'
9339,01/03/13,244076,'MAVA400505V9'
9340,07/01/14,108576,'GUCJ881008C33'
9341,23/05/15,222884,'VADP650810V43'
9342,26/10/10,509694,'CAEI870927C5'
9343,02/10/16,554886,'COGE640822C31'
9344,02/03/13,97817,'BRCA830310B25'
9345,14/03/11,184152,'BECM440827C24'
9346,25/02/15,316353,'ORGR741116G16'
9347,16/05/15,439710,'ALRA620402R37'
9348,27/03/13,448511,'PRRA750608P24'
9349,26/10/11,366914,'FLDI761004D30'
9350,29/03/13,303828,'SOCE640122C45'
9351,24/06/16,552091,'SUBE890728B20'
9352,20/01/13,530767,'COOA620509C31'
9353,20/03/14,396168,'PECE460912C27'
9354,12/09/16,310462,'DIAG671227D8'
9355,06/05/11,167038,'YEAA700804A8'
9356,01/09/15,520638,'TAL090208TAL'
9357,08/03/11,469874,'AGLM670718L12'
9358,24/05/15,64094,'CAMC080711C56'
9359,23/12/16,419337,'BAMR681212M33'
9360,08/02/16,24408,'MOMJ781008M21'
9361,26/08/11,298174,'VIJE680809J31'
9362,05/12/12,459158,'ROCE480807C46'
9363,16/06/13,383307,'CODI770918C16'
9364,12/12/14,58937,'BOCA611028B11'
9365,18/01/15,186124,'GASY710708G20'
9366,28/02/14,228524,'ROFG710817R0'
9367,17/04/12,243651,'ALGP940704ALG'
9368,30/06/14,394703,'SUCM070821SUC'
9369,07/07/10,192012,'DEGM941007D38'
9370,31/03/16,267701,'CAAK680915A59'
9371,22/01/14,260979,'DEDU690426D52'
9372,12/08/12,436245,'ALGM060418A18'
9373,19/07/11,79219,'DIDE040607DID'
9374,15/11/14,419790,'MAVL830414V8'
9375,07/06/12,60737,'ORT860923WBR'
9376,26/04/11,27807,'ARSS990702A37'
9377,29/09/12,511991,'PRPR630329P2'
9378,12/01/14,136737,'DEJA900214D3'
9379,23/04/13,374518,'MOHJ090628M12'
9380,13/06/15,438619,'NUPE680223P10'
9381,02/06/14,214540,'HIGA671105H1'
9382,26/07/14,530005,'ORHL050613O17'
9383,08/07/15,426027,'DECD641231C38'
9384,16/11/10,398045,'FUEA681017FUE'
9385,17/03/15,341214,'NIJE420509J59'
9386,03/08/11,57763,'VEHR040616VEH'
9387,07/07/15,22219,'VARA650615R57'
9388,05/05/10,274300,'ROCM631011C36'
9389,15/11/14,204523,'CAFM771116C13'
9390,22/10/12,211090,'SAJT640903S31'
9391,27/03/16,536050,'ESC070123SKC'
9392,21/02/10,63543,'VAAM840902A8'
9393,23/02/14,375026,'JIMP610531M45'
9394,15/08/12,483861,'ALDV900815A59'
9395,25/01/13,198346,'LOLO880117L36'
9396,03/12/10,381619,'RAVI721121R42'
9397,09/02/11,563413,'MAPA561014P18'
9398,15/11/13,98864,'COLM740524L30'
9399,21/01/14,313926,'GUSM500829S6'
10794,02/06/13,248440,'MIGM651023G57'
10795,15/02/12,108030,'LUCE601030C41'
10796,17/10/12,187443,'VEPM490210P19'
10797,05/07/11,9332,'NACG000629N16'
10798,13/10/13,212230,'DERM410427R46'
10799,29/11/12,272244,'CAHL521119H12'
10800,24/04/14,73197,'OLDG690320D32'
10801,08/05/10,549591,'JIDD930307J1'
10802,19/02/16,368018,'LIUJ640809L9'
10803,10/08/10,503079,'DESJ770102S11'
10804,07/11/13,60169,'LOJE440729J19'
10805,29/07/13,328560,'ROGS691219G59'
10806,30/05/10,540851,'SAMN830904S35'
10807,06/04/14,521304,'ALYC520526Y58'
10808,26/10/16,533482,'ORPM540601P21'
10809,03/08/14,264282,'GARM670223R11'
10810,10/09/14,345986,'BACE610611B7'
10811,22/02/14,476220,'VICS761111V12'
10812,31/01/17,382019,'NABH590203B33'
10813,14/08/11,6466,'CACJ981216CAC'
10814,10/01/12,221859,'URYS461026Y13'
10815,21/08/14,461444,'CAGL620713G36'
10816,05/02/10,33617,'ESFI690703F29'
10817,18/08/10,546415,'HERM910523H14'
10818,03/08/12,500166,'PAMJ861117P7'
10819,19/10/15,101290,'MOQE860215Q29'
10820,20/11/14,82948,'BRO800730BRO'
10821,12/03/10,85750,'ASAA900214A19'
10822,19/05/14,269442,'NUDI440207D21'
10823,23/03/16,286803,'CORM720909COR'
10824,03/01/16,429675,'RORM751019R58'
10825,25/12/10,3033,'ALMA900127A55'
10826,20/04/15,38767,'ARCL910124A55'
10827,25/05/15,371660,'SOFC640318F3'
10828,15/12/10,526895,'PEGJ730414G45'
10829,12/07/15,257849,'IBMJ000319IBM'
10830,05/04/16,520247,'NEOJ590211O16'
10831,11/12/11,558205,'MACA520906C26'
10832,17/08/16,309247,'HEGL440312G48'
10833,19/04/11,426254,'GUSD750910G51'
10834,05/08/16,277696,'FUGS960228F31'
10835,27/02/10,168797,'PAMM810818P49'
10836,27/03/15,315652,'MOSA900703M30'
10837,17/05/15,368639,'MADE851106D53'
10838,05/01/17,434609,'LOAP960901L30'
10839,28/03/15,139410,'GUEL571007E46'
10840,06/03/13,472798,'SACN450708C30'
